activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
older_0101160,older_adult,đạp xe,Bicycling,"đạp xe, tại chỗ, 30-50 watts, vừa nỗ lực","Bicycling, stationary, 30-50 watts, moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0101260,older_adult,đạp xe,Bicycling,"đạp xe, tại chỗ, 90-100 watts, mạnh nỗ lực","Bicycling, stationary, 90-100 watts, vigorous effort",6.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0101360,older_adult,đạp xe,Bicycling,"đạp xe, tại chỗ, 101-160 watts, mạnh nỗ lực","Bicycling, stationary, 101-160 watts, vigorous effort",7.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0101760,older_adult,đạp xe,Bicycling,"đạp xe, tại chỗ, 51-89 watts, moderate-to-vigorous nỗ lực","Bicycling, stationary, 51-89 watts, moderate-to-vigorous effort",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0202260,older_adult,thể lực,Conditioning,"Calisthenics (e.g., push-ups, sit-ups, pull-ups, lunges), vừa nỗ lực","Calisthenics (e.g., push-ups, sit-ups, pull-ups, lunges), moderate effort",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0203560,older_adult,thể lực,Conditioning,"Circuit training, Parcour-type, vừa nỗ lực","Circuit training, Parcour-type, moderate effort",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0204760,older_adult,thể lực,Conditioning,"Elliptical trainer, nhẹ nỗ lực","Elliptical trainer, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205160,older_adult,thể lực,Conditioning,"kháng lực (weight) training, squats, nhẹ nỗ lực","Resistance (weight) training, squats, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205360,older_adult,thể lực,Conditioning,"kháng lực Training, chung, nhẹ nỗ lực","Resistance Training, general, light effort",2.3,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205460,older_adult,thể lực,Conditioning,"kháng lực (weight) training, multiple exercises, 8-15 repetitions at varied kháng lực","Resistance (weight) training, multiple exercises, 8-15 repetitions at varied resistance",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0206260,older_adult,thể lực,Conditioning,"Health club exercise, thể lực classes","Health club exercise, conditioning classes",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0206360,older_adult,thể lực,Conditioning,"Health club exercise, thể lực classes, chair-based","Health club exercise, conditioning classes, chair-based",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0207260,older_adult,thể lực,Conditioning,"Rowing, tại chỗ, 50 to 99 watts, moderate-to-vigorous nỗ lực","Rowing, stationary, 50 to 99 watts, moderate-to-vigorous effort",6.5,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0207360,older_adult,thể lực,Conditioning,"Rowing, tại chỗ, 100 to 149 watts, mạnh nỗ lực","Rowing, stationary, 100 to 149 watts, vigorous effort",9.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0211360,older_adult,thể lực,Conditioning,"Therapeutic exercise ball, Fitball exercise, chair exercise","Therapeutic exercise ball, Fitball exercise, chair exercise",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0219060,older_adult,thể lực,Conditioning,"yoga, chung","Yoga, general",2.5,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0219160,older_adult,thể lực,Conditioning,"yoga, chair, chung","Yoga, chair, general",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0221060,older_adult,thể lực,Conditioning,"thái cực quyền, chung","Tai Chi, general",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0221160,older_adult,thể lực,Conditioning,"thái cực quyền, chair, chung","Tai Chi, chair, general",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0303060,older_adult,khiêu vũ / nhảy,Dancing,"Ballroom Dance (tango, chậm waltz, foxtrot)","Ballroom Dance (tango, slow waltz, foxtrot)",6.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0303160,older_adult,khiêu vũ / nhảy,Dancing,"Dance class, chung","Dance class, General",6.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0303260,older_adult,khiêu vũ / nhảy,Dancing,"Smooth Dance (Mazurka, Viennese Walk, Polka)","Smooth Dance (Mazurka, Viennese Walk, Polka)",7.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0501060,older_adult,hoạt động tại nhà,Home Activities,"Cleaning, sweeping carpet hoặc floors, chung","Cleaning, sweeping carpet or floors, general",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502160,older_adult,hoạt động tại nhà,Home Activities,"Cleaning, mopping, đứng, vừa nỗ lực","Cleaning, mopping, standing, Moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502260,older_adult,hoạt động tại nhà,Home Activities,"Cleaning windows, washing windows, chung","Cleaning windows, washing windows, general",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502360,older_adult,hoạt động tại nhà,Home Activities,"Cleaning, mopping, đứng, nhẹ nỗ lực","Cleaning, mopping, standing, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0503260,older_adult,hoạt động tại nhà,Home Activities,"Dusting hoặc polishing furniture, chung","Dusting or polishing furniture, general",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504060,older_adult,hoạt động tại nhà,Home Activities,"Cleaning, mang vác out trash","Cleaning, carrying out trash",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504160,older_adult,hoạt động tại nhà,Home Activities,"Wash dishes, đứng hoặc trong chung (not broken into stand/walk components)","Wash dishes, standing or in general (not broken into stand/walk components)",2.5,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504360,older_adult,hoạt động tại nhà,Home Activities,"Cleaning, vacuuming, chung, vừa nỗ lực","Cleaning, vacuuming, general, moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0505160,older_adult,hoạt động tại nhà,Home Activities,"Cooking, serving food, setting table, implied đi bộ hoặc đứng","Cooking, serving food, setting table, implied walking or standing",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0505560,older_adult,hoạt động tại nhà,Home Activities,"Putting away groceries/dishes (e.g. mang vác groceries, storing dishes trong cabinet),","Putting away groceries/dishes (e.g. carrying groceries, storing dishes in cabinet),",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0506060,older_adult,hoạt động tại nhà,Home Activities,"Food shopping với hoặc không có a grocery cart, đứng hoặc đi bộ","Food shopping with or without a grocery cart, standing or walking",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0507060,older_adult,hoạt động tại nhà,Home Activities,Ironing,Ironing,2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0509060,older_adult,hoạt động tại nhà,Home Activities,"Laundry, fold hoặc hang clothes, put clothes trong washer hoặc dryer, packing suitcase, washing clothes by hand, implied đứng, nhẹ nỗ lực","Laundry, fold or hang clothes, put clothes in washer or dryer, packing suitcase, washing clothes by hand, implied standing, light effort",2.0,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0509260,older_adult,hoạt động tại nhà,Home Activities,"Laundry, hanging wash, washing clothes by hand, vừa nỗ lực","Laundry, hanging wash, washing clothes by hand, moderate effort",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0510060,older_adult,hoạt động tại nhà,Home Activities,"Making bed, changing linens","Making bed, changing linens",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0512060,older_adult,hoạt động tại nhà,Home Activities,"Moving furniture, household items, mang vác boxes","Moving furniture, household items, carrying boxes",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0612760,older_adult,hoạt động tại nhà,Home Activities,"sửa chữa nhà cửa, chung, vừa nỗ lực","Home repair, general, moderate effort",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0701060,older_adult,hoạt động tại nhà,Home Activities,Lying quietly và watching television,Lying quietly and watching television,1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0701160,older_adult,hoạt động tại nhà,Home Activities,"Lying quietly, doing nothing, lying trong bed awake,","Lying quietly, doing nothing, lying in bed awake,",1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0702060,older_adult,hoạt động tại nhà,Home Activities,ngồi quietly và watching television,Sitting quietly and watching television,1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0702160,older_adult,hoạt động tại nhà,Home Activities,"ngồi quietly, chung","Sitting quietly, general",1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0704060,older_adult,hoạt động tại nhà,Home Activities,"đứng quietly, đứng trong a line","Standing quietly, standing in a line",1.5,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0805060,older_adult,hoạt động tại nhà,Home Activities,"Digging, spading, filling vườn, compositing, vừa nỗ lực","Digging, spading, filling garden, compositing, moderate effort",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0805260,older_adult,hoạt động tại nhà,Home Activities,"Digging, spading, filling vườn, composting, mạnh nỗ lực","Digging, spading, filling garden, composting, vigorous effort",7.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0806160,older_adult,hoạt động tại nhà,Home Activities,"Gardening, building vườn bed","Gardening, building garden bed",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0806560,older_adult,hoạt động tại nhà,Home Activities,"Gardening, mixing soil","Gardening, mixing soil",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0809160,older_adult,hoạt động tại nhà,Home Activities,Laying mulch,Laying mulch,3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0809560,older_adult,hoạt động tại nhà,Home Activities,"Mowing vườn, chung","Mowing lawn, general",6.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0813560,older_adult,hoạt động tại nhà,Home Activities,"Planting, potting, transplanting seedlings hoặc plants, light-moderate nỗ lực","Planting, potting, transplanting seedlings or plants, light-moderate effort",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0816060,older_adult,hoạt động tại nhà,Home Activities,"Raking vườn hoặc leaves, vừa nỗ lực","Raking lawn or leaves, moderate effort",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0821060,older_adult,hoạt động tại nhà,Home Activities,"Trimming shrubs hoặc trees, manual cutter","Trimming shrubs or trees, manual cutter",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0821560,older_adult,hoạt động tại nhà,Home Activities,"Trimming shrubs hoặc trees, power cutter, using leaf blower, edge, vừa nỗ lực","Trimming shrubs or trees, power cutter, using leaf blower, edge, moderate effort",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0822060,older_adult,hoạt động tại nhà,Home Activities,"đi bộ, applying fertilizer","Walking, applying fertilizer",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0823060,older_adult,hoạt động tại nhà,Home Activities,"Watering vườn hoặc vườn, đứng hoặc đi bộ","Watering lawn or garden, standing or walking",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0823960,older_adult,hoạt động tại nhà,Home Activities,"Weeding, cultivating vườn, light-to-moderate nỗ lực","Weeding, cultivating garden, light-to-moderate effort",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
