food_id,source_name,name_vi,name_en,category_vi,category_en,item_type,processing_level,recommendation_priority,water_g,kcal_per_100g,protein_g,fat_g,carb_g,fiber_g,sugar_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,iron_mg,magnesium_mg,zinc_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,purine_mg
FOOD004623,Foundation Foods,"Sữa giảm béo, lỏng, 2% chất béo sữa, bổ sung vitamin A và D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,89.1,50.0,3.35,1.9,4.91,,,39.0,159.0,103.0,126.0,0.0,12.0,0.43,8.0,1.11,0.07,
FOOD004624,Foundation Foods,"Cà chua bi, sống","Tomatoes, grape, raw",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,raw_ingredient,unprocessed,high,92.5,27.0,0.83,0.63,5.51,2.1,,6.0,260.0,28.0,11.0,0.33,11.9,0.2,,,,
FOOD004625,Foundation Foods,"Đậu que / đậu cô ve, đóng hộp, gói thông thường, phần cái đã ráo nước","Beans, snap, green, canned, regular pack, drained solids",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,prepared_food,processed,medium,93.6,21.0,1.04,0.39,4.11,,,282.0,97.0,23.0,36.0,0.78,12.7,0.19,,,,
FOOD004627,Foundation Foods,"Sữa ít béo, lỏng, 1% chất béo sữa, bổ sung vitamin A và D","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,89.7,43.0,3.38,0.95,5.19,,,39.0,159.0,103.0,126.0,0.0,12.0,0.43,5.0,0.568,0.036,
FOOD004628,Foundation Foods,"Sữa, không béo, lỏng, có thêm vitamin A và vitamin D (không béo hoặc tách béo)","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,90.8,34.0,3.43,0.08,4.89,,,41.0,167.0,107.0,132.0,0.0,12.5,0.45,3.0,0.049,0.0,
FOOD004629,Foundation Foods,"Sữa, nguyên miếng, 3.25% chất béo sữa, bổ sung vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,88.1,60.0,3.28,3.2,4.67,,,38.0,150.0,101.0,123.0,0.0,11.9,0.41,12.0,1.86,0.112,
FOOD004631,Foundation Foods,"Phô mai, ricotta, sữa nguyên miếng/sữa nguyên kem","Cheese, ricotta, whole milk","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,72.9,157.0,7.81,11.0,6.86,,,105.0,230.0,162.0,224.0,0.1,19.7,0.56,48.0,6.97,0.351,
FOOD004632,Foundation Foods,"Cải xoăn, sống","Kale, raw",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,raw_ingredient,unprocessed,high,89.6,35.0,2.92,1.49,4.42,4.1,,53.0,348.0,55.0,254.0,1.6,32.7,0.39,,,,
FOOD004633,Foundation Foods,"Trứng nguyên quả, sống, đông lạnh, đã thanh trùng","Egg, whole, raw, frozen, pasteurized","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,raw_ingredient,minimally_processed,high,75.4,150.0,12.3,10.3,0.91,,,121.0,117.0,189.0,55.0,1.77,11.2,1.2,420.0,,,
FOOD004634,Foundation Foods,"Lòng trắng trứng, sống, đông lạnh, đã thanh trùng","Egg, white, raw, frozen, pasteurized","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,raw_ingredient,minimally_processed,high,88.3,48.0,10.1,0.16,0.74,,,144.0,130.0,0.0,9.0,0.18,10.6,0.02,3.0,,,
FOOD004635,Foundation Foods,"Lòng trắng trứng, sấy khô","Egg, white, dried","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,7.98,376.0,79.9,0.65,6.02,,,1250.0,959.0,107.0,104.0,0.0,87.6,0.43,17.0,,,
FOOD004636,Foundation Foods,"Hành tây vòng, tẩm bột, chiên sơ bộ, đông lạnh, đã chế biến, làm nóng trong lò","Onion rings, breaded, par fried, frozen, prepared, heated in oven",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,cooked_food,minimally_processed,high,43.4,288.0,4.52,14.4,36.3,2.4,,374.0,135.0,75.0,28.0,1.14,20.4,0.59,,2.15,0.041,
FOOD004638,Foundation Foods,"Bơ đậu phộng, loại mịn, có muối","Peanut butter, smooth style, with salt",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,processed,medium,1.18,597.0,22.5,51.1,22.3,4.8,,429.0,564.0,339.0,49.0,1.73,169.0,2.54,,10.1,0.06,
FOOD004639,Foundation Foods,"Phô mai, Parmesan, bào","Cheese, parmesan, grated","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,22.8,421.0,29.6,28.0,12.4,,,1750.0,184.0,634.0,884.0,0.45,34.9,4.33,87.0,15.5,0.896,
FOOD004640,Foundation Foods,"Phô mai, chế biến thanh trùng, American, tăng cường vitamin D","Cheese, pasteurized process, American, vitamin D fortified","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,39.6,366.0,18.0,30.6,5.27,,,1660.0,149.0,540.0,866.0,0.48,25.1,2.42,98.0,18.1,1.15,
FOOD004642,Foundation Foods,"Hạt, hướng dương nhân hạt, rang khô, có thêm muối","Seeds, sunflower seed kernels, dry roasted, with salt added",Hạt và sản phẩm từ hạt,Nut and Seed Products,cooked_food,processed,medium,1.5,612.0,21.0,56.1,17.1,10.3,,532.0,689.0,750.0,78.0,5.21,358.0,6.0,,5.36,0.297,
FOOD004643,Foundation Foods,"Phô mai, Thụy Sĩ","Cheese, swiss","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,37.6,393.0,27.0,31.0,1.44,,,185.0,71.0,574.0,890.0,0.13,33.4,4.37,93.0,18.2,0.993,
FOOD004644,Foundation Foods,"Cải xoăn, đông lạnh, chín, luộc, đã ráo nước, không muối","Kale, frozen, cooked, boiled, drained, without salt",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,cooked_food,processed,medium,89.8,36.0,2.94,1.21,5.3,,,16.0,144.0,42.0,150.0,0.84,25.0,0.27,,,,
FOOD004645,Foundation Foods,"Cà rốt, đông lạnh, chưa chế biến","Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,prepared_food,minimally_processed,high,90.1,37.0,0.81,0.47,7.92,3.2,,66.0,210.0,31.0,33.0,0.43,10.8,0.28,,0.0,,
FOOD004646,Foundation Foods,"Sung, sấy khô, chưa nấu","Figs, dried, uncooked",Trái cây và nước ép,Fruits and Fruit Juices,cooked_food,minimally_processed,high,30.0,249.0,3.3,0.92,63.9,9.8,,10.0,680.0,67.0,162.0,2.03,67.6,0.66,,,,
FOOD004647,Foundation Foods,"Kiwi, xanh, sống","Kiwifruit, green, raw",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,83.9,58.0,1.06,0.44,14.0,3.0,,5.0,198.0,34.0,35.0,0.24,15.7,0.14,,,,
FOOD004648,Foundation Foods,"Dưa, cantaloupe, sống","Melons, cantaloupe, raw",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,90.2,34.0,0.82,0.18,8.16,0.8,,30.0,157.0,17.0,9.0,0.38,13.0,0.44,,,,
FOOD004649,Foundation Foods,"Nectarines, sống","Nectarines, raw",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,89.0,39.0,1.06,0.28,9.18,1.5,,13.0,131.0,26.0,2.0,0.3,8.8,0.21,,0.0,,
FOOD004650,Foundation Foods,"Cam, sống, navels","Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,86.7,47.0,0.91,0.15,11.8,2.0,,9.0,166.0,23.0,43.0,0.33,10.7,0.11,,,,
FOOD004651,Foundation Foods,"Dâu tây, sống","Strawberries, raw",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,91.1,31.0,0.64,0.22,7.63,1.8,,10.0,89.0,20.0,12.0,0.28,11.8,0.18,,0.0,,
FOOD004652,Foundation Foods,"Xà lách, Cos hoặc Romaine, sống","Lettuce, cos or romaine, raw",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,raw_ingredient,unprocessed,high,94.7,17.0,1.24,0.26,3.24,1.8,,,253.0,30.0,35.0,0.95,13.7,0.25,,,,
FOOD004653,Foundation Foods,"Phô mai, Cheddar","Cheese, cheddar","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,36.6,408.0,23.3,34.0,2.44,,,654.0,77.0,458.0,707.0,0.16,26.8,3.67,100.0,19.2,1.14,
FOOD004654,Foundation Foods,"Phô mai, cottage, ít béo, 2% chất béo sữa","Cheese, cottage, lowfat, 2% milkfat","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,81.1,84.0,11.0,2.3,4.31,,,321.0,120.0,148.0,103.0,0.13,8.9,0.61,12.0,1.26,0.069,
FOOD004655,Foundation Foods,"Phô mai, Mozzarella, độ ẩm thấp, part-tách béo","Cheese, mozzarella, low moisture, part-skim","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,47.7,298.0,23.7,20.4,4.44,,,699.0,116.0,533.0,693.0,0.2,27.2,3.62,65.0,11.7,0.705,
FOOD004656,Foundation Foods,"Trứng nguyên quả, sấy khô","Egg, whole, dried","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,4.07,575.0,48.1,39.8,1.87,,,485.0,468.0,770.0,220.0,6.97,44.6,5.02,1700.0,,,
FOOD004657,Foundation Foods,"Lòng đỏ trứng, sống, đông lạnh, đã thanh trùng","Egg, yolk, raw, frozen, pasteurized","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,raw_ingredient,minimally_processed,high,56.1,296.0,15.6,25.1,0.59,,,66.0,102.0,443.0,119.0,4.13,11.2,2.93,1000.0,,,
FOOD004658,Foundation Foods,"Lòng đỏ trứng, sấy khô","Egg, yolk, dried","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,3.64,654.0,34.2,55.5,1.07,,,149.0,231.0,982.0,270.0,9.28,26.0,7.11,2340.0,,,
FOOD004659,Foundation Foods,"Phô mai, khô trắng, queso seco","Cheese, dry white, queso seco","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,42.2,326.0,24.5,24.3,2.07,,,1810.0,116.0,475.0,661.0,0.18,26.7,3.28,78.0,13.7,0.877,
FOOD004660,Foundation Foods,"Sữa chua, Greek, nguyên vị, không béo","Yogurt, Greek, plain, nonfat","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,85.0,61.0,10.3,0.37,3.64,,,36.0,141.0,136.0,111.0,0.07,10.7,0.53,5.0,0.108,0.005,
FOOD004661,Foundation Foods,"Sữa chua, Greek, dâu tây, không béo","Yogurt, Greek, strawberry, nonfat","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,raw_ingredient,minimally_processed,high,79.0,83.0,8.06,0.15,12.2,0.6,,32.0,133.0,113.0,97.0,0.09,10.4,0.46,4.0,0.103,0.002,
FOOD004662,Foundation Foods,"Gà tây, xay, 93% nạc, 7% mỡ, áp chảo không dầu dạng vụn","Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",Thịt gia cầm,Poultry Products,basic_food,processed,medium,61.1,220.0,27.1,11.6,0.0,,,90.0,304.0,259.0,31.0,1.56,29.1,3.77,104.0,2.97,0.144,
FOOD004663,Foundation Foods,"Gà, gà thịt, đùi dưới, chỉ phần thịt, chín, om","Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Thịt gia cầm,Poultry Products,cooked_food,processed,medium,69.9,156.0,23.9,5.95,0.0,,,117.0,239.0,184.0,12.0,0.94,22.4,2.54,127.0,1.6,0.03,
FOOD004664,Foundation Foods,"Gà, gà thịt, ức, bỏ da, không xương, chỉ phần thịt, chín, om","Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Thịt gia cầm,Poultry Products,cooked_food,processed,medium,65.3,166.0,32.1,3.24,0.0,,,47.0,343.0,241.0,6.0,0.49,32.0,0.96,116.0,1.01,0.013,
FOOD004665,Foundation Foods,"Lê, sống, bartlett","Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,84.1,57.0,0.38,0.16,15.1,3.1,,7.0,87.0,10.0,8.0,0.17,5.7,0.07,,,,
FOOD004666,Foundation Foods,"Ô liu, xanh, Manzanilla, stuffed có pimiento","Olives, green, Manzanilla, stuffed with pimiento",Trái cây và nước ép,Fruits and Fruit Juices,basic_food,minimally_processed,high,76.7,130.0,1.15,12.9,4.96,4.0,,1620.0,43.0,7.0,121.0,0.31,12.4,0.09,,2.3,0.0,
FOOD004668,Foundation Foods,"Cá, cá tuyết chấm đen, sống","Fish, haddock, raw","Cá, hải sản và sản phẩm liên quan",Finfish and Shellfish Products,raw_ingredient,unprocessed,high,83.4,74.0,16.3,0.45,0.0,,,213.0,286.0,227.0,11.0,0.17,21.1,0.32,54.0,0.093,0.004,
FOOD004669,Foundation Foods,"Cá, cá minh thái, sống","Fish, pollock, raw","Cá, hải sản và sản phẩm liên quan",Finfish and Shellfish Products,raw_ingredient,unprocessed,high,86.7,56.0,12.3,0.41,0.0,,,333.0,160.0,284.0,15.0,0.22,16.1,0.31,46.0,0.128,0.016,
FOOD004670,Foundation Foods,"Cá, cá ngừ, nhẹ, đóng hộp trong nước, phần cái đã ráo nước","Fish, tuna, light, canned in water, drained solids","Cá, hải sản và sản phẩm liên quan",Finfish and Shellfish Products,beverage,processed,medium,79.0,90.0,19.0,0.94,0.08,,,219.0,176.0,137.0,18.0,1.67,22.7,0.66,36.0,0.224,0.002,
FOOD004671,Foundation Foods,"Bò, thăn, thăn lưng trên bít tết, không xương, sống","Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,high,69.9,155.0,22.8,6.39,0.0,,,45.0,282.0,206.0,15.0,1.9,11.3,3.76,58.0,2.56,0.306,
FOOD004672,Foundation Foods,"Bò, thăn, thăn nội miếng nướng, không xương, chín, nướng/quay","Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Thịt bò và sản phẩm từ thịt bò,Beef Products,cooked_food,minimally_processed,high,65.7,176.0,27.7,6.36,0.0,,,54.0,352.0,259.0,13.0,3.04,13.7,3.7,85.0,2.47,0.359,
FOOD004673,Foundation Foods,"Bò, đùi sau, lõi của đùi sau miếng nướng, không xương, sống","Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,raw_ingredient,unprocessed,high,73.7,122.0,23.4,2.48,0.0,,,50.0,312.0,222.0,13.0,1.37,11.4,3.38,62.0,0.953,0.129,
FOOD004674,Foundation Foods,"Bò, đùi sau, đùi sau trên miếng nướng, không xương, sống","Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,raw_ingredient,unprocessed,high,73.3,123.0,23.7,2.41,0.0,,,55.0,316.0,220.0,13.0,2.34,11.9,3.54,63.0,0.924,0.125,
FOOD004675,Foundation Foods,"Bò, thăn lưng ngắn, thăn chữ T bít tết, có xương, chín, nướng","Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,high,60.3,219.0,27.3,11.4,0.0,,,67.0,283.0,211.0,19.0,3.53,20.0,4.69,80.0,4.68,0.594,
FOOD004676,Foundation Foods,"Bò, thăn lưng ngắn, thăn chữ T bản lớn bít tết, sống","Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,high,71.4,145.0,22.7,5.32,0.0,,,43.0,266.0,200.0,19.0,2.26,10.7,3.52,57.0,2.07,0.28,
FOOD004694,Foundation Foods,"Bò, thăn, thăn nội miếng nướng, không xương, chín, nướng/quay","Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",Thịt bò và sản phẩm từ thịt bò,Beef Products,cooked_food,minimally_processed,high,65.7,176.0,27.7,6.36,0.0,,,54.0,352.0,259.0,13.0,3.04,13.7,3.7,85.0,2.47,0.359,
FOOD004695,Foundation Foods,"Bò, thăn, thăn lưng trên bít tết, không xương, sống","Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,high,69.9,155.0,22.8,6.39,0.0,,,45.0,282.0,206.0,15.0,1.9,11.3,3.76,58.0,2.56,0.306,
FOOD004696,Foundation Foods,"Bò, đùi sau, lõi của đùi sau miếng nướng, không xương, sống","Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,raw_ingredient,unprocessed,high,73.7,122.0,23.4,2.48,0.0,,,50.0,312.0,222.0,13.0,1.37,11.4,3.38,62.0,0.953,0.129,
FOOD004697,Foundation Foods,"Bò, đùi sau, đùi sau trên miếng nướng, không xương, sống","Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,raw_ingredient,unprocessed,high,73.3,123.0,23.7,2.41,0.0,,,55.0,316.0,220.0,13.0,2.34,11.9,3.54,63.0,0.924,0.125,
FOOD004698,Foundation Foods,"Bò, thăn lưng ngắn, thăn chữ T bản lớn bít tết, sống","Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,high,71.4,145.0,22.7,5.32,0.0,,,43.0,266.0,200.0,19.0,2.26,10.7,3.52,57.0,2.07,0.28,
FOOD004699,Foundation Foods,"Bò, thăn lưng ngắn, thăn chữ T bít tết, có xương, chín, nướng","Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,high,60.3,219.0,27.3,11.4,0.0,,,67.0,283.0,211.0,19.0,3.53,20.0,4.69,80.0,4.68,0.594,
FOOD004700,Foundation Foods,"Cà rốt, đông lạnh, chưa chế biến","Carrots, frozen, unprepared",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,prepared_food,minimally_processed,high,90.1,37.0,0.81,0.47,7.92,3.2,,66.0,210.0,31.0,33.0,0.43,10.8,0.28,,0.0,,
FOOD004701,Foundation Foods,"Phô mai, khô trắng, queso seco","Cheese, dry white, queso seco","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,42.2,326.0,24.5,24.3,2.07,,,1810.0,116.0,475.0,661.0,0.18,26.7,3.28,78.0,13.7,0.877,
FOOD004702,Foundation Foods,"Phô mai, ricotta, sữa nguyên miếng/sữa nguyên kem","Cheese, ricotta, whole milk","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,72.9,157.0,7.81,11.0,6.86,,,105.0,230.0,162.0,224.0,0.1,19.7,0.56,48.0,6.97,0.351,
FOOD004703,Foundation Foods,"Phô mai, Thụy Sĩ","Cheese, swiss","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,processed,medium,37.6,393.0,27.0,31.0,1.44,,,185.0,71.0,574.0,890.0,0.13,33.4,4.37,93.0,18.2,0.993,
FOOD004704,Foundation Foods,"Sung, sấy khô, chưa nấu","Figs, dried, uncooked",Trái cây và nước ép,Fruits and Fruit Juices,cooked_food,minimally_processed,high,30.0,249.0,3.3,0.92,63.9,9.8,,10.0,680.0,67.0,162.0,2.03,67.6,0.66,,,,
FOOD004705,Foundation Foods,"Xà lách, Cos hoặc Romaine, sống","Lettuce, cos or romaine, raw",Rau củ và sản phẩm từ rau củ,Vegetables and Vegetable Products,raw_ingredient,unprocessed,high,94.7,17.0,1.24,0.26,3.24,1.8,,,253.0,30.0,35.0,0.95,13.7,0.25,,,,
FOOD004706,Foundation Foods,"Dưa, cantaloupe, sống","Melons, cantaloupe, raw",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,90.2,34.0,0.82,0.18,8.16,0.8,,30.0,157.0,17.0,9.0,0.38,13.0,0.44,,,,
FOOD004707,Foundation Foods,"Cam, sống, navels","Oranges, raw, navels",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,86.7,47.0,0.91,0.15,11.8,2.0,,9.0,166.0,23.0,43.0,0.33,10.7,0.11,,,,
FOOD004708,Foundation Foods,"Sữa ít béo, lỏng, 1% chất béo sữa, bổ sung vitamin A và D","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,89.7,43.0,3.38,0.95,5.18,,,39.0,159.0,103.0,126.0,0.0,12.0,0.43,5.0,0.568,0.036,
FOOD004709,Foundation Foods,"Lê, sống, bartlett","Pears, raw, bartlett",Trái cây và nước ép,Fruits and Fruit Juices,raw_ingredient,unprocessed,high,84.1,57.0,0.38,0.16,15.1,3.1,,7.0,87.0,10.0,8.0,0.17,5.7,0.07,,,,
FOOD004710,Foundation Foods,"Sữa, không béo, lỏng, có thêm vitamin A và vitamin D (không béo hoặc tách béo)","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Sữa, trứng và sản phẩm liên quan",Dairy and Egg Products,basic_food,minimally_processed,high,90.8,34.0,3.43,0.08,4.92,,,41.0,167.0,107.0,132.0,0.0,12.5,0.45,3.0,0.049,0.0,
