activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
older_0826160,older_adult,Hoạt động tại nhà,Home Activities,"Sân công việc, thông thường, cường độ vừa","Yard work, general, moderate effort",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0826560,older_adult,Hoạt động tại nhà,Home Activities,"Làm vườn, thông thường, cường độ vừa","Gardening, general, moderate effort",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0901060,older_adult,Hoạt động tại nhà,Home Activities,"Chơi bài, ngồi","Card playing, sitting",1.5,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1101060,older_adult,Hoạt động tại nhà,Home Activities,"Đánh máy, điện, thủ công hoặc bằng máy tính","Typing, electric, manual or computer",1.5,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1202860,older_adult,Hoạt động tại nhà,Home Activities,"Chạy bộ, 3.6 mph (17 phút/dặm)","Running, 3.6 mph (17 min/mile)",8.5,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1207060,older_adult,Hoạt động tại nhà,Home Activities,"Chạy bộ, 7 mph (8.5 phút/dặm)","Running, 7 mph (8.5 min/mile)",15.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1302060,older_adult,Hoạt động tại nhà,Home Activities,"Mặc/cởi quần áo, đứng hoặc ngồi","Dressing, undressing, standing or sitting",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1304060,older_adult,Hoạt động tại nhà,Home Activities,"Vệ sinh cá nhân, rửa tay, cạo râu, chải răng, đặt/cất trên make-lên, ngồi hoặc đứng","Grooming, washing hands, shaving, brushing teeth, putting on make-up, sitting or standing",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1528560,older_adult,Hoạt động tại nhà,Home Activities,"Golf, đi bộ, kéo clubs","Golf, walking, pulling clubs",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1540060,older_adult,Hoạt động tại nhà,Home Activities,"Cưỡi ngựa, mô phỏng","Horseback riding, simulated",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1552560,older_adult,Hoạt động tại nhà,Home Activities,"Pickleball, thi đấu","Pickleball, competitive",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1606060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ để di chuyển, 2.8-3.2 mph, đường bằng, tốc độ vừa, bề mặt chắc chắn","Walking for transportation, 2.8-3.2 mph, level, moderate pace, firm surface",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1713360,older_adult,Hoạt động tại nhà,Home Activities,"Cầu thang leo núi, tốc độ chậm","Stair climbing, slow pace",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1713460,older_adult,Hoạt động tại nhà,Home Activities,"Cầu thang leo núi, tốc độ nhanh","Stair climbing, fast pace",6.5,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1713560,older_adult,Hoạt động tại nhà,Home Activities,"Đi lên cầu thang, sử dụng cane","Ascending stairs, using cane",2.0,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1713660,older_adult,Hoạt động tại nhà,Home Activities,"Đi lên cầu thang, sử dụng standard khung tập đi","Ascending stairs, using standard walker",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1713760,older_adult,Hoạt động tại nhà,Home Activities,"Đi lên cầu thang, sử dụng wheeled khung tập đi","Ascending stairs, using wheeled walker",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1715160,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, dưới 1.0 mph, đường bằng, strolling, rất chậm","Walking, less than 1.0 mph, level, strolling, very slow",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1715260,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 1.0–1.9 mph, đường bằng, tốc độ chậm, bề mặt chắc chắn","Walking, 1.0 to 1.9 mph, level, slow pace, firm surface",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1715360,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 2.0 mph, đường bằng, tốc độ chậm, bề mặt chắc chắn","Walking, 2.0 mph, level, slow pace, firm surface",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1717060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 2.2–2.7 mph, đường bằng, bề mặt chắc chắn","Walking, 2.2 to 2.7 mph, level, firm surface",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1719060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 2.8–3.2 mph, đường bằng, tốc độ vừa, bề mặt chắc chắn","Walking, 2.8 to 3.2 mph, level, moderate pace, firm surface",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1720060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 3.3–3.7 mph, đường bằng, nhanh, bề mặt chắc chắn, đi bộ cho tập luyện","Walking, 3.3 to 3.7 mph, level, brisk, firm surface, walking for exercise",6.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1720160,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, tốc độ nhanh, thông thường","Walking, brisk pace, general",5.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1720960,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 1.5–2.0 mph, 2.5–5% độ dốc","Walking, 1.5 to 2.0 mph, 2.5 to 5% grade",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1722060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 4.0–4.2 mph, đường bằng, bề mặt chắc chắn, rất tốc độ nhanh","Walking, 4.0 to 4.2 mph, level, firm surface, very brisk pace",7.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1723060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, 4.5 mph, đường bằng, bề mặt chắc chắn, rất, rất nhanh","Walking, 4.5 mph, level, firm surface, very, very brisk",9.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1726260,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, leasurly, tự chọn tốc độ, thông thường","Walking, leasurly, self-selected pace, general",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1731060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, cho tập luyện, với ski gậy, Nordic đi bộ","Walking, for exercise, with ski poles, Nordic walking,",7.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1733060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, với một cane","Walking, with a cane",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1734060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, với standard khung tập đi","Walking, with standard walker",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1735060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, với wheeled khung tập đi","Walking, with wheeled Walker",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1916060,older_adult,Hoạt động tại nhà,Home Activities,"Trượt tuyết, xuống dốc, trượt tuyết đổ đèo hoặc trượt ván tuyết, cường độ vừa, thông thường, chỉ tính thời gian thực sự vận động","Skiing, downhill, alpine or snowboarding, moderate effort, general, active time only",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_1917060,older_adult,Hoạt động tại nhà,Home Activities,"Trượt tuyết, xuống dốc, trượt tuyết đổ đèo hoặc trượt ván tuyết, cường độ cao, thông thường, chỉ tính thời gian thực sự vận động","Skiing, downhill, alpine or snowboarding, vigorous effort, general, active time only",6.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_1925460,older_adult,Hoạt động tại nhà,Home Activities,"Xúc tuyết bằng xẻng, bằng tay, cường độ cao","Snow shoveling, by hand, vigorous effort",8.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_2210060,older_adult,Hoạt động tại nhà,Home Activities,"Ở tư thế ngồi, trò chơi điện tử, tay cầm chơi trò chơi (ít vận động)","Seated, video game, handheld controller (inactive)",1.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_2220060,older_adult,Hoạt động tại nhà,Home Activities,"Trò chơi điện tử, cường độ nhẹ (Wii Fit, yoga, bowling, etc)","Video game, light effort (Wii Fit, yoga, bowling, etc)",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_2230060,older_adult,Hoạt động tại nhà,Home Activities,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động/sử dụng thân trên cường độ nhẹ đến vừa","Active video game, motion sensing game/using upper body (light to moderate effort)",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_2240060,older_adult,Hoạt động tại nhà,Home Activities,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động, sử dụng toàn thân cường độ vừa","Active video game, motion sensing game/using total body (moderate effort)",5.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_2250060,older_adult,Hoạt động tại nhà,Home Activities,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động, sử dụng toàn thân vừa đến cường độ cao","Active video game, motion sensing game/using total body (moderate to vigorous effort)",7.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
wheelchair_90101,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Thể dục nhịp điệu,Aerobics,1.7,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90102,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 16W,Arm Ergometry 16W,2.2,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90103,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 20W,Arm Ergometry 20W,2.3,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90104,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 30-32W,Arm Ergometry 30-32W,2.7,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90105,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 40-48W,Arm Ergometry 40-48W,3.5,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90106,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 60-64W,Arm Ergometry 60-64W,4.6,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90107,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 80W,Arm Ergometry 80W,4.4,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90108,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Cánh tay đo công suất vận động 96W,Arm Ergometry 96W,5.4,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90109,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,"Cánh tay đo công suất vận động (tự chọn cường độ, cường độ vừa)","Arm Ergometry (self-selected intensity, moderate)",2.3,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90110,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,"Cánh tay đo công suất vận động tập luyện (tự chọn cường độ, cường độ cao)","Arm Ergometry exercise (self-selected intensity, vigorous)",4.3,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90111,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Lệch tâm cánh tay đo công suất vận động,Eccentric Arm Ergometry,2.2,MET_WC,0.992,kcal/kg/hour,light,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90120,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Xe đạp tay – 8 km/h,Handcycle – 8 km/h,3.0,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90121,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Xe đạp tay – 16 km/h,Handcycle – 16 km/h,7.5,MET_WC,0.992,kcal/kg/hour,vigorous,False,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
wheelchair_90122,wheelchair,Hoạt động với xe lăn,Wheelchair Activities,Xe đạp tay máy đo công suất vận động thông thường,Handcycle ergometer (general),3.6,MET_WC,0.992,kcal/kg/hour,moderate,True,False,True,https://pacompendium.com/adult-wheelchair-users-compendium/
